timestamp,mqtt_messages,websocket_messages,db_inserts,skipped,errors,success_rate
2025-05-14T03:40:08.726Z,995,5682,6677,0,0,100.00
2025-05-14T03:40:38.727Z,995,5682,6677,0,0,100.00
2025-05-14T03:41:08.727Z,995,5682,6677,0,0,100.00
2025-05-14T03:41:38.729Z,995,5682,6677,0,0,100.00
2025-05-14T03:42:08.731Z,995,5682,6677,0,0,100.00
2025-05-14T03:42:38.738Z,995,5682,6677,0,0,100.00
2025-05-14T03:43:08.738Z,995,5682,6677,0,0,100.00
2025-05-14T03:43:38.752Z,995,5682,6677,0,0,100.00
2025-05-14T03:44:08.759Z,995,5682,6677,0,0,100.00
2025-05-14T03:44:38.773Z,995,5682,6677,0,0,100.00
2025-05-14T03:45:08.780Z,995,5682,6677,0,0,100.00
2025-05-14T03:45:38.783Z,995,5682,6677,0,0,100.00
2025-05-14T03:46:08.793Z,995,5682,6677,0,0,100.00
2025-05-14T03:46:38.804Z,995,5682,6677,0,0,100.00
2025-05-14T03:47:08.809Z,995,5682,6677,0,0,100.00
2025-05-14T03:47:38.813Z,995,5682,6677,0,0,100.00
2025-05-14T03:48:08.814Z,995,5682,6677,0,0,100.00
2025-05-14T03:48:38.815Z,995,5682,6677,0,0,100.00
2025-05-14T03:49:08.815Z,995,5682,6677,0,0,100.00
2025-05-14T03:49:38.820Z,995,5682,6677,0,0,100.00
2025-05-14T03:50:08.822Z,995,5682,6677,0,0,100.00
2025-05-14T03:50:38.827Z,995,5682,6677,0,0,100.00
2025-05-14T03:51:08.838Z,995,5682,6677,0,0,100.00
2025-05-14T03:51:38.848Z,995,5682,6677,0,0,100.00
2025-05-14T03:52:08.863Z,995,5682,6677,0,0,100.00
2025-05-14T03:52:38.863Z,995,5682,6677,0,0,100.00
2025-05-14T03:53:08.864Z,995,5682,6677,0,0,100.00
2025-05-14T03:53:38.864Z,995,5682,6677,0,0,100.00
2025-05-14T03:54:08.864Z,995,5682,6677,0,0,100.00
2025-05-14T03:54:38.865Z,995,5682,6677,0,0,100.00
2025-05-14T03:55:08.878Z,995,5682,6677,0,0,100.00
2025-05-14T03:55:38.883Z,995,5682,6677,0,0,100.00
2025-05-14T03:56:08.890Z,995,5682,6677,0,0,100.00
2025-05-14T03:56:38.933Z,995,5682,6677,0,0,100.00
2025-05-14T03:57:08.932Z,995,5682,6677,0,0,100.00
2025-05-14T03:57:38.935Z,995,5682,6677,0,0,100.00
2025-05-14T03:58:08.939Z,995,5682,6677,0,0,100.00
2025-05-14T03:58:38.948Z,995,5682,6677,0,0,100.00
2025-05-14T03:59:08.962Z,995,5682,6677,0,0,100.00
2025-05-14T03:59:38.963Z,995,5682,6677,0,0,100.00
2025-05-14T04:00:08.963Z,995,5682,6677,0,0,100.00
2025-05-14T04:00:38.965Z,995,5682,6677,0,0,100.00
2025-05-14T04:01:08.967Z,995,5682,6677,0,0,100.00
2025-05-14T04:01:38.979Z,995,5682,6677,0,0,100.00
2025-05-14T04:02:08.978Z,995,5682,6677,0,0,100.00
2025-05-14T04:02:38.980Z,995,5682,6677,0,0,100.00
2025-05-14T04:03:08.985Z,995,5682,6677,0,0,100.00
2025-05-14T04:03:38.992Z,995,5682,6677,0,0,100.00
2025-05-14T04:04:08.997Z,995,5682,6677,0,0,100.00
2025-05-14T04:04:39.006Z,995,5682,6677,0,0,100.00
2025-05-14T04:05:09.016Z,995,5682,6677,0,0,100.00
2025-05-14T04:05:39.030Z,995,5682,6677,0,0,100.00
2025-05-14T04:06:09.045Z,995,5682,6677,0,0,100.00
2025-05-14T04:06:39.045Z,995,5682,6677,0,0,100.00
2025-05-14T04:07:09.045Z,995,5682,6677,0,0,100.00
2025-05-14T04:07:39.048Z,995,5682,6677,0,0,100.00
2025-05-14T04:08:09.053Z,995,5682,6677,0,0,100.00
2025-05-14T04:08:39.054Z,995,5682,6677,0,0,100.00
2025-05-14T04:09:09.055Z,995,5682,6677,0,0,100.00
2025-05-14T04:09:39.065Z,995,5682,6677,0,0,100.00
2025-05-14T04:10:09.069Z,995,5682,6677,0,0,100.00
2025-05-14T04:10:39.070Z,995,5682,6677,0,0,100.00
2025-05-14T04:11:09.076Z,995,5682,6677,0,0,100.00
2025-05-14T04:11:39.079Z,995,5682,6677,0,0,100.00
2025-05-14T04:12:09.082Z,995,5682,6677,0,0,100.00
2025-05-14T04:12:39.087Z,995,5682,6677,0,0,100.00
2025-05-14T04:13:09.094Z,995,5682,6677,0,0,100.00
2025-05-14T04:13:39.108Z,995,5682,6677,0,0,100.00
2025-05-14T04:14:09.116Z,995,5682,6677,0,0,100.00
2025-05-14T04:14:39.122Z,995,5682,6677,0,0,100.00
2025-05-14T04:15:09.125Z,995,5682,6677,0,0,100.00
2025-05-14T04:15:39.132Z,995,5682,6677,0,0,100.00
2025-05-14T04:16:09.133Z,995,5682,6677,0,0,100.00
2025-05-14T04:16:39.139Z,995,5682,6677,0,0,100.00
2025-05-14T04:17:09.144Z,995,5682,6677,0,0,100.00
2025-05-14T04:17:39.145Z,995,5682,6677,0,0,100.00
2025-05-14T04:18:09.158Z,995,5682,6677,0,0,100.00
2025-05-14T04:18:39.159Z,995,5682,6677,0,0,100.00
2025-05-14T04:19:09.160Z,995,5682,6677,0,0,100.00
2025-05-14T04:19:39.170Z,995,5682,6677,0,0,100.00
2025-05-14T04:20:09.181Z,995,5682,6677,0,0,100.00
2025-05-14T04:20:39.194Z,995,5682,6677,0,0,100.00
2025-05-14T04:21:09.204Z,995,5682,6677,0,0,100.00
2025-05-14T04:21:39.216Z,995,5682,6677,0,0,100.00
2025-05-14T04:22:09.217Z,995,5682,6677,0,0,100.00
2025-05-14T04:22:39.222Z,995,5682,6677,0,0,100.00
2025-05-14T04:23:09.231Z,995,5682,6677,0,0,100.00
2025-05-14T04:23:39.239Z,995,5682,6677,0,0,100.00
2025-05-14T04:24:09.241Z,995,5682,6677,0,0,100.00
2025-05-14T04:24:39.247Z,995,5682,6677,0,0,100.00
2025-05-14T04:25:09.255Z,995,5682,6677,0,0,100.00
2025-05-14T04:25:39.255Z,995,5682,6677,0,0,100.00
2025-05-14T04:26:09.262Z,995,5682,6677,0,0,100.00
2025-05-14T04:26:39.268Z,995,5682,6677,0,0,100.00
2025-05-14T04:27:09.282Z,995,5682,6677,0,0,100.00
2025-05-14T04:27:39.286Z,995,5682,6677,0,0,100.00
2025-05-14T04:28:09.289Z,995,5682,6677,0,0,100.00
2025-05-14T04:28:39.295Z,995,5682,6677,0,0,100.00
2025-05-14T04:29:09.297Z,995,5682,6677,0,0,100.00
2025-05-14T04:29:39.303Z,995,5682,6677,0,0,100.00
2025-05-14T04:30:09.314Z,995,5682,6677,0,0,100.00
2025-05-14T04:30:39.320Z,995,5682,6677,0,0,100.00
2025-05-14T04:31:09.320Z,995,5682,6677,0,0,100.00
2025-05-14T04:31:39.324Z,995,5682,6677,0,0,100.00
2025-05-14T04:32:09.339Z,995,5682,6677,0,0,100.00
2025-05-14T04:32:39.348Z,995,5682,6677,0,0,100.00
2025-05-14T04:33:09.359Z,995,5682,6677,0,0,100.00
2025-05-14T04:33:39.371Z,995,5682,6677,0,0,100.00
2025-05-14T04:34:09.379Z,995,5682,6677,0,0,100.00
2025-05-14T04:34:39.388Z,995,5682,6677,0,0,100.00
2025-05-14T04:35:09.396Z,995,5682,6677,0,0,100.00
2025-05-14T04:35:39.409Z,995,5682,6677,0,0,100.00
2025-05-14T04:36:09.420Z,995,5682,6677,0,0,100.00
2025-05-14T04:36:39.434Z,995,5682,6677,0,0,100.00
2025-05-14T04:37:09.443Z,995,5682,6677,0,0,100.00
2025-05-14T04:37:39.447Z,995,5682,6677,0,0,100.00
2025-05-14T04:38:09.447Z,995,5682,6677,0,0,100.00
2025-05-14T04:38:39.447Z,995,5682,6677,0,0,100.00
2025-05-14T04:39:09.453Z,995,5682,6677,0,0,100.00
2025-05-14T04:39:39.455Z,995,5682,6677,0,0,100.00
2025-05-14T04:40:09.469Z,995,5682,6677,0,0,100.00
2025-05-14T04:40:39.470Z,995,5682,6677,0,0,100.00
2025-05-14T04:41:09.476Z,995,5682,6677,0,0,100.00
2025-05-14T04:41:39.478Z,995,5682,6677,0,0,100.00
2025-05-14T04:42:09.485Z,995,5682,6677,0,0,100.00
2025-05-14T04:42:39.497Z,995,5682,6677,0,0,100.00
2025-05-14T04:43:09.497Z,995,5682,6677,0,0,100.00
2025-05-14T04:43:39.506Z,995,5682,6677,0,0,100.00
2025-05-14T04:44:09.517Z,995,5682,6677,0,0,100.00
2025-05-14T04:44:39.520Z,995,5682,6677,0,0,100.00
2025-05-14T04:45:09.520Z,995,5682,6677,0,0,100.00
2025-05-14T04:45:39.519Z,995,5682,6677,0,0,100.00
2025-05-14T04:46:09.520Z,995,5682,6677,0,0,100.00
2025-05-14T04:46:39.523Z,995,5682,6677,0,0,100.00
2025-05-14T04:47:09.523Z,995,5682,6677,0,0,100.00
2025-05-14T04:47:39.528Z,995,5682,6677,0,0,100.00
2025-05-14T04:48:09.533Z,995,5682,6677,0,0,100.00
2025-05-14T04:48:39.535Z,995,5682,6677,0,0,100.00
2025-05-14T04:49:09.535Z,995,5682,6677,0,0,100.00
2025-05-14T04:49:39.535Z,995,5682,6677,0,0,100.00
2025-05-14T04:50:09.535Z,995,5682,6677,0,0,100.00
2025-05-14T04:50:39.535Z,995,5682,6677,0,0,100.00
2025-05-14T04:51:09.532Z,995,5682,6677,0,0,100.00
2025-05-14T04:51:39.532Z,995,5682,6677,0,0,100.00
2025-05-14T04:52:09.541Z,995,5682,6677,0,0,100.00
2025-05-14T04:52:39.550Z,995,5682,6677,0,0,100.00
2025-05-14T04:53:09.550Z,995,5682,6677,0,0,100.00
2025-05-14T04:53:39.550Z,995,5682,6677,0,0,100.00
2025-05-14T04:54:09.558Z,995,5682,6677,0,0,100.00
2025-05-14T04:54:39.560Z,995,5682,6677,0,0,100.00
2025-05-14T04:55:09.567Z,995,5682,6677,0,0,100.00
2025-05-14T04:55:39.661Z,995,5682,6677,0,0,100.00
2025-05-14T04:56:09.676Z,995,5682,6677,0,0,100.00
2025-05-14T04:56:39.690Z,995,5682,6677,0,0,100.00
2025-05-14T04:57:09.696Z,995,5682,6677,0,0,100.00
2025-05-14T04:57:39.708Z,995,5682,6677,0,0,100.00
2025-05-14T04:58:09.712Z,995,5682,6677,0,0,100.00
2025-05-14T04:58:39.720Z,995,5682,6677,0,0,100.00
2025-05-14T04:59:09.724Z,995,5682,6677,0,0,100.00
2025-05-14T04:59:39.724Z,995,5682,6677,0,0,100.00
2025-05-14T05:00:09.740Z,995,5682,6677,0,0,100.00
2025-05-14T05:00:39.744Z,995,5682,6677,0,0,100.00
2025-05-14T05:01:09.745Z,995,5682,6677,0,0,100.00
2025-05-14T05:01:39.748Z,995,5682,6677,0,0,100.00
2025-05-14T05:02:09.749Z,995,5682,6677,0,0,100.00
2025-05-14T05:02:39.750Z,995,5682,6677,0,0,100.00
2025-05-14T05:03:09.763Z,995,5682,6677,0,0,100.00
2025-05-14T05:03:39.777Z,995,5682,6677,0,0,100.00
2025-05-14T05:04:09.783Z,995,5682,6677,0,0,100.00
2025-05-14T05:04:39.788Z,995,5682,6677,0,0,100.00
2025-05-14T05:05:09.803Z,995,5682,6677,0,0,100.00
2025-05-14T05:05:39.815Z,995,5682,6677,0,0,100.00
2025-05-14T05:06:09.820Z,995,5682,6677,0,0,100.00
2025-05-14T05:06:39.830Z,995,5682,6677,0,0,100.00
2025-05-14T05:07:09.834Z,995,5682,6677,0,0,100.00
2025-05-14T05:07:39.837Z,995,5682,6677,0,0,100.00
2025-05-14T05:08:09.838Z,995,5682,6677,0,0,100.00
2025-05-14T05:08:39.838Z,995,5682,6677,0,0,100.00
2025-05-14T05:09:09.848Z,995,5682,6677,0,0,100.00
2025-05-14T05:09:39.859Z,995,5682,6677,0,0,100.00
2025-05-14T05:10:09.859Z,995,5682,6677,0,0,100.00
2025-05-14T05:10:39.868Z,995,5682,6677,0,0,100.00
2025-05-14T05:11:09.869Z,995,5682,6677,0,0,100.00
2025-05-14T05:11:39.870Z,995,5682,6677,0,0,100.00
2025-05-14T05:12:09.877Z,995,5682,6677,0,0,100.00
2025-05-14T05:12:39.882Z,995,5682,6677,0,0,100.00
2025-05-14T05:13:09.884Z,995,5682,6677,0,0,100.00
2025-05-14T05:13:39.892Z,995,5682,6677,0,0,100.00
2025-05-14T05:14:09.891Z,995,5682,6677,0,0,100.00
2025-05-14T05:14:39.892Z,995,5682,6677,0,0,100.00
2025-05-14T05:15:09.900Z,995,5682,6677,0,0,100.00
2025-05-14T05:15:39.909Z,995,5682,6677,0,0,100.00
2025-05-14T05:16:09.918Z,995,5682,6677,0,0,100.00
2025-05-14T05:16:39.918Z,995,5682,6677,0,0,100.00
2025-05-14T05:17:09.925Z,995,5682,6677,0,0,100.00
2025-05-14T05:17:39.940Z,995,5682,6677,0,0,100.00
2025-05-14T05:18:09.945Z,995,5682,6677,0,0,100.00
2025-05-14T05:18:39.960Z,995,5682,6677,0,0,100.00
2025-05-14T05:19:09.960Z,995,5682,6677,0,0,100.00
2025-05-14T05:19:39.959Z,995,5682,6677,0,0,100.00
2025-05-14T05:20:09.965Z,995,5682,6677,0,0,100.00
2025-05-14T05:20:39.984Z,995,5682,6677,0,0,100.00
2025-05-14T05:21:09.984Z,995,5682,6677,0,0,100.00
2025-05-14T05:21:39.993Z,995,5682,6677,0,0,100.00
2025-05-14T05:22:10.000Z,995,5682,6677,0,0,100.00
2025-05-14T05:22:40.001Z,995,5682,6677,0,0,100.00
2025-05-14T05:23:10.002Z,995,5682,6677,0,0,100.00
2025-05-14T05:23:40.003Z,995,5682,6677,0,0,100.00
2025-05-14T05:24:10.012Z,995,5682,6677,0,0,100.00
2025-05-14T05:24:40.012Z,995,5682,6677,0,0,100.00
2025-05-14T05:25:10.026Z,995,5682,6677,0,0,100.00
2025-05-14T05:25:40.030Z,995,5682,6677,0,0,100.00
2025-05-14T05:26:10.040Z,995,5682,6677,0,0,100.00
2025-05-14T05:26:40.046Z,995,5682,6677,0,0,100.00
2025-05-14T05:27:10.054Z,995,5682,6677,0,0,100.00
2025-05-14T05:27:40.057Z,995,5682,6677,0,0,100.00
2025-05-14T05:28:10.072Z,995,5682,6677,0,0,100.00
2025-05-14T05:28:40.075Z,995,5682,6677,0,0,100.00
2025-05-14T05:29:10.076Z,995,5682,6677,0,0,100.00
2025-05-14T05:29:40.090Z,995,5682,6677,0,0,100.00
2025-05-14T05:30:10.100Z,995,5682,6677,0,0,100.00
2025-05-14T05:30:40.106Z,995,5682,6677,0,0,100.00
2025-05-14T05:31:10.114Z,995,5682,6677,0,0,100.00
2025-05-14T05:31:40.127Z,995,5682,6677,0,0,100.00
2025-05-14T05:32:10.130Z,995,5682,6677,0,0,100.00
2025-05-14T05:32:40.139Z,995,5682,6677,0,0,100.00
2025-05-14T05:33:10.143Z,995,5682,6677,0,0,100.00
2025-05-14T05:33:40.154Z,995,5682,6677,0,0,100.00
2025-05-14T05:34:10.159Z,995,5682,6677,0,0,100.00
2025-05-14T05:34:40.169Z,995,5682,6677,0,0,100.00
2025-05-14T05:35:10.182Z,995,5682,6677,0,0,100.00
2025-05-14T05:35:40.187Z,995,5682,6677,0,0,100.00
2025-05-14T05:36:10.194Z,995,5682,6677,0,0,100.00
2025-05-14T05:36:40.195Z,995,5682,6677,0,0,100.00
2025-05-14T05:37:10.196Z,995,5682,6677,0,0,100.00
2025-05-14T05:37:40.196Z,995,5682,6677,0,0,100.00
2025-05-14T05:38:10.196Z,995,5682,6677,0,0,100.00
2025-05-14T05:38:40.197Z,995,5682,6677,0,0,100.00
2025-05-14T05:39:10.210Z,995,5682,6677,0,0,100.00
2025-05-14T05:39:40.216Z,995,5682,6677,0,0,100.00
2025-05-14T05:40:10.231Z,995,5682,6677,0,0,100.00
2025-05-14T05:40:40.239Z,995,5682,6677,0,0,100.00
2025-05-14T05:41:10.253Z,995,5682,6677,0,0,100.00
2025-05-14T05:41:40.255Z,995,5682,6677,0,0,100.00
2025-05-14T05:42:10.265Z,995,5682,6677,0,0,100.00
2025-05-14T05:42:40.267Z,995,5682,6677,0,0,100.00
2025-05-14T05:43:10.281Z,995,5682,6677,0,0,100.00
2025-05-14T05:43:40.289Z,995,5682,6677,0,0,100.00
2025-05-14T05:44:10.290Z,995,5682,6677,0,0,100.00
2025-05-14T05:44:40.300Z,995,5682,6677,0,0,100.00
2025-05-14T05:45:10.310Z,995,5682,6677,0,0,100.00
2025-05-14T05:45:40.321Z,995,5682,6677,0,0,100.00
2025-05-14T05:46:10.328Z,995,5682,6677,0,0,100.00
2025-05-14T05:46:40.335Z,995,5682,6677,0,0,100.00
2025-05-14T05:47:10.335Z,995,5682,6677,0,0,100.00
2025-05-14T05:47:40.346Z,995,5682,6677,0,0,100.00
2025-05-14T05:48:10.346Z,995,5682,6677,0,0,100.00
2025-05-14T05:48:40.347Z,995,5682,6677,0,0,100.00
2025-05-14T05:49:10.351Z,995,5682,6677,0,0,100.00
2025-05-14T05:49:40.359Z,995,5682,6677,0,0,100.00
2025-05-14T05:50:10.358Z,995,5682,6677,0,0,100.00
2025-05-14T05:50:40.359Z,995,5682,6677,0,0,100.00
2025-05-14T05:51:10.372Z,995,5682,6677,0,0,100.00
2025-05-14T05:51:40.384Z,995,5682,6677,0,0,100.00
2025-05-14T05:52:10.394Z,995,5682,6677,0,0,100.00
2025-05-14T05:52:40.396Z,995,5682,6677,0,0,100.00
2025-05-14T05:53:10.396Z,995,5682,6677,0,0,100.00
2025-05-14T05:53:40.397Z,995,5682,6677,0,0,100.00
2025-05-14T05:54:10.398Z,995,5682,6677,0,0,100.00
2025-05-14T05:54:40.398Z,995,5682,6677,0,0,100.00
2025-05-14T05:55:10.410Z,995,5682,6677,0,0,100.00
2025-05-14T05:55:40.415Z,995,5682,6677,0,0,100.00
2025-05-14T05:56:10.416Z,995,5682,6677,0,0,100.00
2025-05-14T05:56:40.417Z,995,5682,6677,0,0,100.00
2025-05-14T05:57:10.422Z,995,5682,6677,0,0,100.00
2025-05-14T05:57:40.428Z,995,5682,6677,0,0,100.00
2025-05-14T05:58:10.435Z,995,5682,6677,0,0,100.00
2025-05-14T05:58:40.435Z,995,5682,6677,0,0,100.00
2025-05-14T05:59:10.439Z,995,5682,6677,0,0,100.00
2025-05-14T05:59:40.452Z,995,5682,6677,0,0,100.00
2025-05-14T06:00:10.453Z,995,5682,6677,0,0,100.00
2025-05-14T06:00:40.463Z,995,5682,6677,0,0,100.00
2025-05-14T06:01:10.464Z,995,5682,6677,0,0,100.00
2025-05-14T06:01:40.464Z,995,5682,6677,0,0,100.00
2025-05-14T06:02:10.475Z,995,5682,6677,0,0,100.00
2025-05-14T06:02:40.489Z,995,5682,6677,0,0,100.00
2025-05-14T06:03:10.502Z,995,5682,6677,0,0,100.00
2025-05-14T06:03:40.508Z,995,5682,6677,0,0,100.00
2025-05-14T06:04:10.523Z,995,5682,6677,0,0,100.00
2025-05-14T06:04:40.535Z,995,5682,6677,0,0,100.00
2025-05-14T06:05:10.536Z,995,5682,6677,0,0,100.00
2025-05-14T06:05:40.534Z,995,5683,6677,0,1,99.99
2025-05-14T06:06:10.536Z,995,5741,6677,0,59,99.12
2025-05-14T06:06:40.548Z,995,5778,6677,0,96,98.58
2025-05-14T06:07:10.548Z,995,5811,6677,0,129,98.10
2025-05-14T06:07:40.549Z,995,5840,6677,0,158,97.69
2025-05-14T06:08:10.550Z,995,5895,6677,0,213,96.91
2025-05-14T06:08:40.550Z,995,5952,6677,0,270,96.11
2025-05-14T06:09:10.550Z,995,6007,6677,0,325,95.36
2025-05-14T06:09:40.551Z,995,6057,6677,0,375,94.68
2025-05-14T06:10:10.564Z,995,6113,6677,0,430,93.94
2025-05-14T06:10:40.570Z,995,6172,6677,0,490,93.16
2025-05-14T06:11:10.574Z,995,6229,6677,0,547,92.43
2025-05-14T06:11:40.581Z,995,6281,6691,0,585,91.96
2025-05-14T06:12:10.582Z,995,6336,6746,0,585,92.02
2025-05-14T06:12:40.586Z,995,6392,6802,0,585,92.08
2025-05-14T06:13:10.588Z,995,6448,6858,0,585,92.14
2025-05-14T06:13:40.595Z,995,6502,6912,0,585,92.20
2025-05-14T06:14:10.600Z,995,6557,6967,0,585,92.25
2025-05-14T06:14:40.602Z,995,6612,7021,0,585,92.30
2025-05-14T06:15:10.603Z,995,6666,7076,0,585,92.36
2025-05-14T06:15:40.617Z,995,6720,7130,0,585,92.42
2025-05-14T06:16:10.623Z,995,6775,7185,0,585,92.47
2025-05-14T06:16:40.626Z,995,6831,7241,0,585,92.52
2025-05-14T06:17:10.641Z,995,6889,7299,0,585,92.58
2025-05-14T06:17:40.645Z,995,6941,7351,0,585,92.63
2025-05-14T06:18:10.652Z,995,7000,7410,0,585,92.68
2025-05-14T06:18:40.660Z,995,7060,7470,0,585,92.74
2025-05-14T06:19:10.661Z,995,7114,7523,0,585,92.77
2025-05-14T06:19:40.665Z,995,7168,7578,0,585,92.83
2025-05-14T06:20:10.676Z,995,7225,7635,0,585,92.88
2025-05-14T06:20:40.681Z,995,7281,7691,0,585,92.93
2025-05-14T06:21:10.695Z,995,7340,7750,0,585,92.98
2025-05-14T06:21:40.707Z,995,7399,7809,0,585,93.03
2025-05-14T06:22:10.711Z,995,7459,7869,0,585,93.08
2025-05-14T06:22:40.725Z,995,7517,7927,0,585,93.13
2025-05-14T06:23:10.726Z,995,7572,7982,0,585,93.17
2025-05-14T06:23:40.729Z,995,7626,8036,0,585,93.21
2025-05-14T06:24:10.736Z,995,7681,8091,0,585,93.26
2025-05-14T06:24:40.742Z,995,7735,8145,0,585,93.30
2025-05-14T06:25:10.752Z,995,7793,8203,0,585,93.34
2025-05-14T06:25:40.756Z,995,7851,8261,0,585,93.39
2025-05-14T06:26:10.759Z,995,7911,8321,0,585,93.43
2025-05-14T06:26:40.765Z,995,7970,8380,0,585,93.47
2025-05-14T06:27:10.776Z,995,8023,8433,0,585,93.51
2025-05-14T06:27:40.788Z,995,8082,8492,0,585,93.56
2025-05-14T06:28:10.801Z,995,8136,8546,0,585,93.59
2025-05-14T06:28:40.809Z,995,8190,8600,0,585,93.63
2025-05-14T06:29:10.812Z,995,8245,8655,0,585,93.67
2025-05-14T06:29:40.821Z,995,8297,8707,0,585,93.70
2025-05-14T06:30:10.824Z,995,8353,8763,0,585,93.74
2025-05-14T06:30:40.830Z,995,8407,8817,0,585,93.78
2025-05-14T06:31:10.830Z,995,8460,8870,0,585,93.81
2025-05-14T06:31:40.843Z,995,8515,8925,0,585,93.85
2025-05-14T06:32:10.848Z,995,8563,8973,0,585,93.88
2025-05-14T06:32:40.861Z,995,8617,9027,0,585,93.91
2025-05-14T06:33:10.860Z,995,8673,9083,0,585,93.95
2025-05-14T06:33:40.871Z,995,8732,9142,0,585,93.99
2025-05-14T06:34:10.877Z,995,8790,9200,0,585,94.02
2025-05-14T06:34:40.907Z,995,8850,9260,0,585,94.06
2025-05-14T06:35:10.911Z,995,8909,9319,0,585,94.09
2025-05-14T06:35:40.915Z,995,8969,9379,0,585,94.13
2025-05-14T06:36:10.924Z,995,9028,9438,0,585,94.16
2025-05-14T06:36:40.922Z,995,9084,9494,0,585,94.20
2025-05-14T06:37:10.923Z,995,9139,9549,0,585,94.23
2025-05-14T06:37:40.944Z,995,9194,9604,0,585,94.26
2025-05-14T06:38:10.947Z,995,9248,9658,0,585,94.29
2025-05-14T06:38:40.947Z,995,9297,9707,0,585,94.32
2025-05-14T06:39:10.955Z,995,9351,9761,0,585,94.35
2025-05-14T06:39:40.946Z,995,9405,9815,0,585,94.38
2025-05-14T06:40:10.958Z,995,9461,9871,0,585,94.41
2025-05-14T06:40:40.968Z,995,9516,9926,0,585,94.43
2025-05-14T06:41:10.973Z,995,9571,9980,0,585,94.45
2025-05-14T06:41:40.984Z,995,9630,10040,0,585,94.49
2025-05-14T06:42:10.996Z,995,9690,10100,0,585,94.53
2025-05-14T06:42:40.997Z,995,9749,10159,0,585,94.56
2025-05-14T06:43:11.009Z,995,9809,10219,0,585,94.59
2025-05-14T06:43:41.009Z,995,9869,10278,0,585,94.61
2025-05-14T06:44:11.024Z,995,9928,10338,0,585,94.64
2025-05-14T06:44:41.029Z,995,9988,10398,0,585,94.67
2025-05-14T06:45:11.039Z,995,10047,10457,0,585,94.70
2025-05-14T06:45:41.043Z,995,10087,10497,0,585,94.72
2025-05-14T06:46:11.045Z,995,10087,10497,0,585,94.72
2025-05-14T06:46:41.060Z,995,10087,10497,0,585,94.72
2025-05-14T06:47:11.072Z,995,10087,10497,0,585,94.72
2025-05-14T06:47:41.072Z,995,10087,10497,0,585,94.72
2025-05-14T06:48:11.072Z,995,10087,10497,0,585,94.72
2025-05-14T06:48:41.083Z,995,10087,10497,0,585,94.72
2025-05-14T06:49:11.084Z,995,10087,10497,0,585,94.72
2025-05-14T06:49:41.092Z,995,10087,10497,0,585,94.72
2025-05-14T06:50:11.107Z,995,10087,10497,0,585,94.72
2025-05-14T06:50:41.108Z,995,10087,10497,0,585,94.72
